Molecule,FRET_before,FRET_after,Time,number_of_frames,treatment_name,repeat,transition_type,shift,is_in_sequence,CumulativeTime,CumulativeTime(s)
333_04_A8B1_1.0,1.052148,1.015065,2,215,04_A8B1,1.0,high-high,high-high,True,0,0.0
334_04_A8B1_1.0,0.811877,0.600069,7,952,04_A8B1,1.0,high-high,,True,0,0.0
334_04_A8B1_1.0,0.600069,0.811877,24,952,04_A8B1,1.0,high-high,high-high,True,0,0.0
334_04_A8B1_1.0,0.811877,0.947167,9,952,04_A8B1,1.0,high-high,high-high,True,0,0.0
334_04_A8B1_1.0,0.947167,0.811877,145,952,04_A8B1,1.0,high-high,high-high,True,0,0.0
334_04_A8B1_1.0,0.811877,0.947167,37,952,04_A8B1,1.0,high-high,high-high,True,0,0.0
334_04_A8B1_1.0,0.947167,0.811877,15,952,04_A8B1,1.0,high-high,high-high,True,0,0.0
334_04_A8B1_1.0,0.811877,0.69641,18,952,04_A8B1,1.0,high-high,high-high,True,0,0.0
334_04_A8B1_1.0,0.69641,0.600069,7,952,04_A8B1,1.0,high-high,high-high,True,0,0.0
334_04_A8B1_1.0,0.600069,0.69641,1,952,04_A8B1,1.0,high-high,high-high,True,0,0.0
334_04_A8B1_1.0,0.69641,0.811877,34,952,04_A8B1,1.0,high-high,high-high,True,0,0.0
334_04_A8B1_1.0,0.811877,0.947167,57,952,04_A8B1,1.0,high-high,high-high,True,0,0.0
334_04_A8B1_1.0,0.947167,0.811877,3,952,04_A8B1,1.0,high-high,high-high,True,0,0.0
334_04_A8B1_1.0,0.811877,0.69641,33,952,04_A8B1,1.0,high-high,high-high,True,0,0.0
334_04_A8B1_1.0,0.69641,0.600069,36,952,04_A8B1,1.0,high-high,high-high,True,0,0.0
334_04_A8B1_1.0,0.600069,0.69641,32,952,04_A8B1,1.0,high-high,high-high,True,0,0.0
334_04_A8B1_1.0,0.69641,0.811877,30,952,04_A8B1,1.0,high-high,high-high,True,0,0.0
334_04_A8B1_1.0,0.811877,0.69641,47,952,04_A8B1,1.0,high-high,high-high,True,0,0.0
334_04_A8B1_1.0,0.69641,0.600069,86,952,04_A8B1,1.0,high-high,high-high,True,0,0.0
334_04_A8B1_1.0,0.600069,0.69641,18,952,04_A8B1,1.0,high-high,high-high,True,0,0.0
334_04_A8B1_1.0,0.69641,0.600069,24,952,04_A8B1,1.0,high-high,high-high,True,0,0.0
334_04_A8B1_1.0,0.600069,0.811877,23,952,04_A8B1,1.0,high-high,high-high,True,0,0.0
334_04_A8B1_1.0,0.811877,0.69641,14,952,04_A8B1,1.0,high-high,high-high,True,0,0.0
334_04_A8B1_1.0,0.69641,0.811877,26,952,04_A8B1,1.0,high-high,high-high,True,0,0.0
334_04_A8B1_1.0,0.811877,0.69641,15,952,04_A8B1,1.0,high-high,high-high,True,0,0.0
334_04_A8B1_1.0,0.69641,0.811877,66,952,04_A8B1,1.0,high-high,high-high,True,0,0.0
334_04_A8B1_1.0,0.811877,0.69641,23,952,04_A8B1,1.0,high-high,high-high,True,0,0.0
334_04_A8B1_1.0,0.69641,0.600069,66,952,04_A8B1,1.0,high-high,high-high,True,0,0.0
335_04_A8B1_1.0,0.033008,0.637706,783,791,04_A8B1,1.0,low-high,,False,783,156.60000000000002
336_04_A8B1_1.0,0.796805,0.077926,64,281,04_A8B1,1.0,high-low,,False,64,12.8
336_04_A8B1_1.0,0.077926,0.796805,1,281,04_A8B1,1.0,low-high,high-low,False,1,0.2
336_04_A8B1_1.0,0.796805,0.077926,11,281,04_A8B1,1.0,high-low,low-high,False,11,2.2
336_04_A8B1_1.0,0.077926,0.796805,47,281,04_A8B1,1.0,low-high,high-low,False,47,9.4
336_04_A8B1_1.0,0.796805,0.077926,74,281,04_A8B1,1.0,high-low,low-high,False,74,14.8
336_04_A8B1_1.0,0.077926,0.796805,16,281,04_A8B1,1.0,low-high,high-low,False,16,3.2
339_04_A8B1_1.0,0.895971,0.801808,109,174,04_A8B1,1.0,high-high,,False,0,0.0
340_04_A8B1_1.0,0.61588,0.490542,314,379,04_A8B1,1.0,high-low,,False,314,62.800000000000004
341_04_A8B1_1.0,0.591017,0.705936,435,538,04_A8B1,1.0,high-high,,True,0,0.0
341_04_A8B1_1.0,0.705936,0.591017,20,538,04_A8B1,1.0,high-high,high-high,True,0,0.0
341_04_A8B1_1.0,0.591017,0.705936,73,538,04_A8B1,1.0,high-high,high-high,True,0,0.0
342_04_A8B1_1.0,0.377189,0.51471,66,345,04_A8B1,1.0,low-high,,False,66,13.200000000000001
342_04_A8B1_1.0,0.51471,0.377189,13,345,04_A8B1,1.0,high-low,low-high,False,13,2.6
342_04_A8B1_1.0,0.377189,0.51471,54,345,04_A8B1,1.0,low-high,high-low,False,54,10.8
342_04_A8B1_1.0,0.51471,0.377189,15,345,04_A8B1,1.0,high-low,low-high,False,15,3.0
342_04_A8B1_1.0,0.377189,0.51471,57,345,04_A8B1,1.0,low-high,high-low,False,57,11.4
343_04_A8B1_1.0,0.585944,0.835636,15,305,04_A8B1,1.0,high-high,,True,0,0.0
343_04_A8B1_1.0,0.835636,0.585944,122,305,04_A8B1,1.0,high-high,high-high,True,0,0.0
343_04_A8B1_1.0,0.585944,0.835636,81,305,04_A8B1,1.0,high-high,high-high,True,0,0.0
344_04_A8B1_1.0,0.506415,0.635533,90,286,04_A8B1,1.0,high-high,,True,0,0.0
344_04_A8B1_1.0,0.635533,0.506415,25,286,04_A8B1,1.0,high-high,high-high,True,0,0.0
344_04_A8B1_1.0,0.506415,0.635533,153,286,04_A8B1,1.0,high-high,high-high,True,0,0.0
346_04_A8B1_1.0,0.962477,0.676539,95,146,04_A8B1,1.0,high-high,,True,0,0.0
346_04_A8B1_1.0,0.676539,0.962477,3,146,04_A8B1,1.0,high-high,high-high,True,0,0.0
346_04_A8B1_1.0,0.962477,0.676539,11,146,04_A8B1,1.0,high-high,high-high,True,0,0.0
346_04_A8B1_1.0,0.676539,0.962477,7,146,04_A8B1,1.0,high-high,high-high,True,0,0.0
346_04_A8B1_1.0,0.962477,0.676539,8,146,04_A8B1,1.0,high-high,high-high,True,0,0.0
346_04_A8B1_1.0,0.676539,0.962477,3,146,04_A8B1,1.0,high-high,high-high,True,0,0.0
346_04_A8B1_1.0,0.962477,0.676539,5,146,04_A8B1,1.0,high-high,high-high,True,0,0.0
346_04_A8B1_1.0,0.676539,0.962477,1,146,04_A8B1,1.0,high-high,high-high,True,0,0.0
347_04_A8B1_1.0,0.863891,0.64511,61,190,04_A8B1,1.0,high-high,,False,0,0.0
347_04_A8B1_1.0,0.64511,0.452326,104,190,04_A8B1,1.0,high-low,high-high,False,104,20.8
347_04_A8B1_1.0,0.452326,0.64511,11,190,04_A8B1,1.0,low-high,high-low,False,11,2.2
350_04_A8B1_1.0,0.763777,0.549236,64,465,04_A8B1,1.0,high-high,,True,0,0.0
350_04_A8B1_1.0,0.549236,0.763777,17,465,04_A8B1,1.0,high-high,high-high,True,0,0.0
350_04_A8B1_1.0,0.763777,0.549236,205,465,04_A8B1,1.0,high-high,high-high,True,0,0.0
350_04_A8B1_1.0,0.549236,0.763777,8,465,04_A8B1,1.0,high-high,high-high,True,0,0.0
350_04_A8B1_1.0,0.763777,0.549236,107,465,04_A8B1,1.0,high-high,high-high,True,0,0.0
351_04_A8B1_1.0,0.617813,0.769682,438,922,04_A8B1,1.0,high-high,,True,0,0.0
351_04_A8B1_1.0,0.769682,0.617813,28,922,04_A8B1,1.0,high-high,high-high,True,0,0.0
351_04_A8B1_1.0,0.617813,0.769682,67,922,04_A8B1,1.0,high-high,high-high,True,0,0.0
351_04_A8B1_1.0,0.769682,0.617813,6,922,04_A8B1,1.0,high-high,high-high,True,0,0.0
351_04_A8B1_1.0,0.617813,0.769682,43,922,04_A8B1,1.0,high-high,high-high,True,0,0.0
351_04_A8B1_1.0,0.769682,0.617813,22,922,04_A8B1,1.0,high-high,high-high,True,0,0.0
351_04_A8B1_1.0,0.617813,0.769682,8,922,04_A8B1,1.0,high-high,high-high,True,0,0.0
351_04_A8B1_1.0,0.769682,0.617813,108,922,04_A8B1,1.0,high-high,high-high,True,0,0.0
351_04_A8B1_1.0,0.617813,0.769682,9,922,04_A8B1,1.0,high-high,high-high,True,0,0.0
351_04_A8B1_1.0,0.769682,0.965111,14,922,04_A8B1,1.0,high-high,high-high,True,0,0.0
351_04_A8B1_1.0,0.965111,0.769682,107,922,04_A8B1,1.0,high-high,high-high,True,0,0.0
352_04_A8B1_1.0,0.083827,0.326678,609,676,04_A8B1,1.0,low-low,,False,0,0.0
352_04_A8B1_1.0,0.326678,0.863083,18,676,04_A8B1,1.0,low-high,low-low,False,18,3.6
353_04_A8B1_1.0,0.094832,0.518904,191,876,04_A8B1,1.0,low-high,,False,191,38.2
353_04_A8B1_1.0,0.518904,0.094832,4,876,04_A8B1,1.0,high-low,low-high,False,4,0.8
353_04_A8B1_1.0,0.094832,0.731418,172,876,04_A8B1,1.0,low-high,high-low,False,172,34.4
353_04_A8B1_1.0,0.731418,0.92845,19,876,04_A8B1,1.0,high-high,low-high,True,0,0.0
353_04_A8B1_1.0,0.92845,0.731418,30,876,04_A8B1,1.0,high-high,high-high,True,0,0.0
353_04_A8B1_1.0,0.731418,0.92845,116,876,04_A8B1,1.0,high-high,high-high,True,0,0.0
353_04_A8B1_1.0,0.92845,0.731418,6,876,04_A8B1,1.0,high-high,high-high,True,0,0.0
353_04_A8B1_1.0,0.731418,0.518904,17,876,04_A8B1,1.0,high-high,high-high,True,0,0.0
353_04_A8B1_1.0,0.518904,0.731418,93,876,04_A8B1,1.0,high-high,high-high,True,0,0.0
353_04_A8B1_1.0,0.731418,0.518904,108,876,04_A8B1,1.0,high-high,high-high,True,0,0.0
353_04_A8B1_1.0,0.518904,0.731418,43,876,04_A8B1,1.0,high-high,high-high,True,0,0.0
353_04_A8B1_1.0,0.731418,0.92845,7,876,04_A8B1,1.0,high-high,high-high,True,0,0.0
354_04_A8B1_1.0,0.219073,0.530543,164,510,04_A8B1,1.0,low-high,,False,164,32.800000000000004
354_04_A8B1_1.0,0.530543,0.219073,80,510,04_A8B1,1.0,high-low,low-high,False,80,16.0
354_04_A8B1_1.0,0.219073,0.530543,9,510,04_A8B1,1.0,low-high,high-low,False,9,1.8
354_04_A8B1_1.0,0.530543,0.951816,104,510,04_A8B1,1.0,high-high,low-high,True,0,0.0
354_04_A8B1_1.0,0.951816,0.530543,145,510,04_A8B1,1.0,high-high,high-high,True,0,0.0
354_04_A8B1_1.0,0.530543,0.951816,1,510,04_A8B1,1.0,high-high,high-high,True,0,0.0
354_04_A8B1_1.0,0.951816,0.530543,3,510,04_A8B1,1.0,high-high,high-high,True,0,0.0
354_04_A8B1_1.0,0.530543,0.951816,1,510,04_A8B1,1.0,high-high,high-high,True,0,0.0
355_04_A8B1_1.0,0.634023,0.803078,174,1122,04_A8B1,1.0,high-high,,True,0,0.0
355_04_A8B1_1.0,0.803078,0.634023,25,1122,04_A8B1,1.0,high-high,high-high,True,0,0.0
355_04_A8B1_1.0,0.634023,0.482682,37,1122,04_A8B1,1.0,high-low,high-high,False,199,39.800000000000004
355_04_A8B1_1.0,0.482682,0.634023,18,1122,04_A8B1,1.0,low-high,high-low,False,18,3.6
355_04_A8B1_1.0,0.634023,0.482682,23,1122,04_A8B1,1.0,high-low,low-high,False,23,4.6000000000000005
355_04_A8B1_1.0,0.482682,0.634023,3,1122,04_A8B1,1.0,low-high,high-low,False,3,0.6000000000000001
355_04_A8B1_1.0,0.634023,0.803078,38,1122,04_A8B1,1.0,high-high,low-high,True,0,0.0
355_04_A8B1_1.0,0.803078,0.903728,89,1122,04_A8B1,1.0,high-high,high-high,True,0,0.0
355_04_A8B1_1.0,0.903728,0.803078,294,1122,04_A8B1,1.0,high-high,high-high,True,0,0.0
355_04_A8B1_1.0,0.803078,0.634023,39,1122,04_A8B1,1.0,high-high,high-high,True,0,0.0
355_04_A8B1_1.0,0.634023,0.482682,18,1122,04_A8B1,1.0,high-low,high-high,False,460,92.0
355_04_A8B1_1.0,0.482682,0.634023,13,1122,04_A8B1,1.0,low-high,high-low,False,13,2.6
355_04_A8B1_1.0,0.634023,0.482682,27,1122,04_A8B1,1.0,high-low,low-high,False,27,5.4
355_04_A8B1_1.0,0.482682,0.634023,44,1122,04_A8B1,1.0,low-high,high-low,False,44,8.8
355_04_A8B1_1.0,0.634023,0.482682,15,1122,04_A8B1,1.0,high-low,low-high,False,15,3.0
355_04_A8B1_1.0,0.482682,0.634023,20,1122,04_A8B1,1.0,low-high,high-low,False,20,4.0
355_04_A8B1_1.0,0.634023,0.482682,13,1122,04_A8B1,1.0,high-low,low-high,False,13,2.6
355_04_A8B1_1.0,0.482682,0.634023,93,1122,04_A8B1,1.0,low-high,high-low,False,93,18.6
355_04_A8B1_1.0,0.634023,0.482682,5,1122,04_A8B1,1.0,high-low,low-high,False,5,1.0
355_04_A8B1_1.0,0.482682,0.634023,33,1122,04_A8B1,1.0,low-high,high-low,False,33,6.6000000000000005
355_04_A8B1_1.0,0.634023,0.482682,19,1122,04_A8B1,1.0,high-low,low-high,False,19,3.8000000000000003
355_04_A8B1_1.0,0.482682,0.634023,71,1122,04_A8B1,1.0,low-high,high-low,False,71,14.200000000000001
355_04_A8B1_1.0,0.634023,0.482682,7,1122,04_A8B1,1.0,high-low,low-high,False,7,1.4000000000000001
356_04_A8B1_1.0,0.085106,0.506315,121,701,04_A8B1,1.0,low-high,,False,121,24.200000000000003
356_04_A8B1_1.0,0.506315,0.085106,23,701,04_A8B1,1.0,high-low,low-high,False,23,4.6000000000000005
356_04_A8B1_1.0,0.085106,0.506315,60,701,04_A8B1,1.0,low-high,high-low,False,60,12.0
356_04_A8B1_1.0,0.506315,0.696189,6,701,04_A8B1,1.0,high-high,low-high,True,0,0.0
356_04_A8B1_1.0,0.696189,0.506315,18,701,04_A8B1,1.0,high-high,high-high,True,0,0.0
356_04_A8B1_1.0,0.506315,0.696189,26,701,04_A8B1,1.0,high-high,high-high,True,0,0.0
356_04_A8B1_1.0,0.696189,0.506315,25,701,04_A8B1,1.0,high-high,high-high,True,0,0.0
356_04_A8B1_1.0,0.506315,0.836893,5,701,04_A8B1,1.0,high-high,high-high,True,0,0.0
356_04_A8B1_1.0,0.836893,0.085106,65,701,04_A8B1,1.0,high-low,high-high,False,80,16.0
356_04_A8B1_1.0,0.085106,0.506315,42,701,04_A8B1,1.0,low-high,high-low,False,42,8.4
356_04_A8B1_1.0,0.506315,0.696189,12,701,04_A8B1,1.0,high-high,low-high,True,0,0.0
356_04_A8B1_1.0,0.696189,0.506315,192,701,04_A8B1,1.0,high-high,high-high,True,0,0.0
356_04_A8B1_1.0,0.506315,0.696189,55,701,04_A8B1,1.0,high-high,high-high,True,0,0.0
357_04_A8B1_1.0,0.868069,0.968466,69,1776,04_A8B1,1.0,high-high,,True,0,0.0
357_04_A8B1_1.0,0.968466,0.868069,49,1776,04_A8B1,1.0,high-high,high-high,True,0,0.0
357_04_A8B1_1.0,0.868069,0.707657,60,1776,04_A8B1,1.0,high-high,high-high,True,0,0.0
357_04_A8B1_1.0,0.707657,0.868069,15,1776,04_A8B1,1.0,high-high,high-high,True,0,0.0
357_04_A8B1_1.0,0.868069,0.968466,33,1776,04_A8B1,1.0,high-high,high-high,True,0,0.0
357_04_A8B1_1.0,0.968466,0.868069,14,1776,04_A8B1,1.0,high-high,high-high,True,0,0.0
357_04_A8B1_1.0,0.868069,0.968466,17,1776,04_A8B1,1.0,high-high,high-high,True,0,0.0
357_04_A8B1_1.0,0.968466,0.707657,133,1776,04_A8B1,1.0,high-high,high-high,True,0,0.0
357_04_A8B1_1.0,0.707657,0.868069,2,1776,04_A8B1,1.0,high-high,high-high,True,0,0.0
357_04_A8B1_1.0,0.868069,0.707657,25,1776,04_A8B1,1.0,high-high,high-high,True,0,0.0
357_04_A8B1_1.0,0.707657,0.968466,4,1776,04_A8B1,1.0,high-high,high-high,True,0,0.0
357_04_A8B1_1.0,0.968466,0.023203,10,1776,04_A8B1,1.0,high-low,high-high,False,421,84.2
357_04_A8B1_1.0,0.023203,0.28177,550,1776,04_A8B1,1.0,low-low,high-low,True,0,0.0
357_04_A8B1_1.0,0.28177,0.023203,41,1776,04_A8B1,1.0,low-low,low-low,True,0,0.0
357_04_A8B1_1.0,0.023203,0.28177,42,1776,04_A8B1,1.0,low-low,low-low,True,0,0.0
357_04_A8B1_1.0,0.28177,0.023203,14,1776,04_A8B1,1.0,low-low,low-low,True,0,0.0
357_04_A8B1_1.0,0.023203,0.28177,31,1776,04_A8B1,1.0,low-low,low-low,True,0,0.0
357_04_A8B1_1.0,0.28177,0.707657,160,1776,04_A8B1,1.0,low-high,low-low,False,678,135.6
357_04_A8B1_1.0,0.707657,0.868069,71,1776,04_A8B1,1.0,high-high,low-high,True,0,0.0
357_04_A8B1_1.0,0.868069,0.707657,46,1776,04_A8B1,1.0,high-high,high-high,True,0,0.0
357_04_A8B1_1.0,0.707657,0.868069,7,1776,04_A8B1,1.0,high-high,high-high,True,0,0.0
357_04_A8B1_1.0,0.868069,0.968466,7,1776,04_A8B1,1.0,high-high,high-high,True,0,0.0
357_04_A8B1_1.0,0.968466,0.868069,9,1776,04_A8B1,1.0,high-high,high-high,True,0,0.0
357_04_A8B1_1.0,0.868069,0.707657,18,1776,04_A8B1,1.0,high-high,high-high,True,0,0.0
357_04_A8B1_1.0,0.707657,0.868069,10,1776,04_A8B1,1.0,high-high,high-high,True,0,0.0
357_04_A8B1_1.0,0.868069,0.707657,25,1776,04_A8B1,1.0,high-high,high-high,True,0,0.0
357_04_A8B1_1.0,0.707657,0.868069,101,1776,04_A8B1,1.0,high-high,high-high,True,0,0.0
357_04_A8B1_1.0,0.868069,0.707657,70,1776,04_A8B1,1.0,high-high,high-high,True,0,0.0
357_04_A8B1_1.0,0.707657,0.868069,82,1776,04_A8B1,1.0,high-high,high-high,True,0,0.0
358_04_A8B1_1.0,0.94818,0.280721,96,117,04_A8B1,1.0,high-low,,False,96,19.200000000000003
358_04_A8B1_1.0,0.280721,0.94818,1,117,04_A8B1,1.0,low-high,high-low,False,1,0.2
358_04_A8B1_1.0,0.94818,0.280721,15,117,04_A8B1,1.0,high-low,low-high,False,15,3.0
359_04_A8B1_1.0,0.898455,0.804354,46,639,04_A8B1,1.0,high-high,,True,0,0.0
359_04_A8B1_1.0,0.804354,0.898455,16,639,04_A8B1,1.0,high-high,high-high,True,0,0.0
359_04_A8B1_1.0,0.898455,0.804354,59,639,04_A8B1,1.0,high-high,high-high,True,0,0.0
359_04_A8B1_1.0,0.804354,0.898455,68,639,04_A8B1,1.0,high-high,high-high,True,0,0.0
359_04_A8B1_1.0,0.898455,0.977594,112,639,04_A8B1,1.0,high-high,high-high,True,0,0.0
359_04_A8B1_1.0,0.977594,0.804354,34,639,04_A8B1,1.0,high-high,high-high,True,0,0.0
359_04_A8B1_1.0,0.804354,0.898455,17,639,04_A8B1,1.0,high-high,high-high,True,0,0.0
359_04_A8B1_1.0,0.898455,0.804354,11,639,04_A8B1,1.0,high-high,high-high,True,0,0.0
359_04_A8B1_1.0,0.804354,0.898455,62,639,04_A8B1,1.0,high-high,high-high,True,0,0.0
359_04_A8B1_1.0,0.898455,0.977594,10,639,04_A8B1,1.0,high-high,high-high,True,0,0.0
359_04_A8B1_1.0,0.977594,0.898455,107,639,04_A8B1,1.0,high-high,high-high,True,0,0.0
359_04_A8B1_1.0,0.898455,0.977594,76,639,04_A8B1,1.0,high-high,high-high,True,0,0.0
359_04_A8B1_1.0,0.977594,0.898455,8,639,04_A8B1,1.0,high-high,high-high,True,0,0.0
360_04_A8B1_1.0,0.773739,0.289383,90,108,04_A8B1,1.0,high-low,,False,90,18.0
360_04_A8B1_1.0,0.289383,0.773739,1,108,04_A8B1,1.0,low-high,high-low,False,1,0.2
360_04_A8B1_1.0,0.773739,0.289383,2,108,04_A8B1,1.0,high-low,low-high,False,2,0.4
362_04_A8B1_1.0,0.69865,0.52372,16,404,04_A8B1,1.0,high-high,,True,0,0.0
362_04_A8B1_1.0,0.52372,0.69865,85,404,04_A8B1,1.0,high-high,high-high,True,0,0.0
362_04_A8B1_1.0,0.69865,0.842999,61,404,04_A8B1,1.0,high-high,high-high,True,0,0.0
362_04_A8B1_1.0,0.842999,0.69865,23,404,04_A8B1,1.0,high-high,high-high,True,0,0.0
362_04_A8B1_1.0,0.69865,0.842999,57,404,04_A8B1,1.0,high-high,high-high,True,0,0.0
362_04_A8B1_1.0,0.842999,0.69865,41,404,04_A8B1,1.0,high-high,high-high,True,0,0.0
362_04_A8B1_1.0,0.69865,0.842999,17,404,04_A8B1,1.0,high-high,high-high,True,0,0.0
362_04_A8B1_1.0,0.842999,0.69865,60,404,04_A8B1,1.0,high-high,high-high,True,0,0.0
362_04_A8B1_1.0,0.69865,0.52372,43,404,04_A8B1,1.0,high-high,high-high,True,0,0.0
363_04_A8B1_1.0,0.740511,0.591968,93,1184,04_A8B1,1.0,high-high,,True,0,0.0
363_04_A8B1_1.0,0.591968,0.740511,93,1184,04_A8B1,1.0,high-high,high-high,True,0,0.0
363_04_A8B1_1.0,0.740511,0.922516,16,1184,04_A8B1,1.0,high-high,high-high,True,0,0.0
363_04_A8B1_1.0,0.922516,0.740511,14,1184,04_A8B1,1.0,high-high,high-high,True,0,0.0
363_04_A8B1_1.0,0.740511,0.591968,91,1184,04_A8B1,1.0,high-high,high-high,True,0,0.0
363_04_A8B1_1.0,0.591968,0.740511,31,1184,04_A8B1,1.0,high-high,high-high,True,0,0.0
363_04_A8B1_1.0,0.740511,0.591968,35,1184,04_A8B1,1.0,high-high,high-high,True,0,0.0
363_04_A8B1_1.0,0.591968,0.441873,172,1184,04_A8B1,1.0,high-low,high-high,False,373,74.60000000000001
363_04_A8B1_1.0,0.441873,0.591968,14,1184,04_A8B1,1.0,low-high,high-low,False,14,2.8000000000000003
363_04_A8B1_1.0,0.591968,0.441873,9,1184,04_A8B1,1.0,high-low,low-high,False,9,1.8
363_04_A8B1_1.0,0.441873,0.591968,2,1184,04_A8B1,1.0,low-high,high-low,False,2,0.4
363_04_A8B1_1.0,0.591968,0.441873,94,1184,04_A8B1,1.0,high-low,low-high,False,94,18.8
363_04_A8B1_1.0,0.441873,0.591968,4,1184,04_A8B1,1.0,low-high,high-low,False,4,0.8
363_04_A8B1_1.0,0.591968,0.740511,70,1184,04_A8B1,1.0,high-high,low-high,True,0,0.0
363_04_A8B1_1.0,0.740511,0.591968,80,1184,04_A8B1,1.0,high-high,high-high,True,0,0.0
363_04_A8B1_1.0,0.591968,0.441873,9,1184,04_A8B1,1.0,high-low,high-high,False,150,30.0
363_04_A8B1_1.0,0.441873,0.591968,7,1184,04_A8B1,1.0,low-high,high-low,False,7,1.4000000000000001
363_04_A8B1_1.0,0.591968,0.441873,24,1184,04_A8B1,1.0,high-low,low-high,False,24,4.800000000000001
363_04_A8B1_1.0,0.441873,0.591968,38,1184,04_A8B1,1.0,low-high,high-low,False,38,7.6000000000000005
363_04_A8B1_1.0,0.591968,0.740511,18,1184,04_A8B1,1.0,high-high,low-high,True,0,0.0
363_04_A8B1_1.0,0.740511,0.922516,15,1184,04_A8B1,1.0,high-high,high-high,True,0,0.0
363_04_A8B1_1.0,0.922516,0.740511,37,1184,04_A8B1,1.0,high-high,high-high,True,0,0.0
363_04_A8B1_1.0,0.740511,0.591968,9,1184,04_A8B1,1.0,high-high,high-high,True,0,0.0
363_04_A8B1_1.0,0.591968,0.740511,30,1184,04_A8B1,1.0,high-high,high-high,True,0,0.0
363_04_A8B1_1.0,0.740511,0.922516,73,1184,04_A8B1,1.0,high-high,high-high,True,0,0.0
363_04_A8B1_1.0,0.922516,0.441873,9,1184,04_A8B1,1.0,high-low,high-high,False,182,36.4
363_04_A8B1_1.0,0.441873,0.740511,8,1184,04_A8B1,1.0,low-high,high-low,False,8,1.6
363_04_A8B1_1.0,0.740511,0.591968,53,1184,04_A8B1,1.0,high-high,low-high,False,0,0.0
363_04_A8B1_1.0,0.591968,0.441873,8,1184,04_A8B1,1.0,high-low,high-high,False,8,1.6
363_04_A8B1_1.0,0.441873,0.591968,19,1184,04_A8B1,1.0,low-high,high-low,False,19,3.8000000000000003
364_04_A8B1_1.0,0.917156,0.938639,340,460,04_A8B1,1.0,high-high,,True,0,0.0
364_04_A8B1_1.0,0.938639,0.917156,19,460,04_A8B1,1.0,high-high,high-high,True,0,0.0
364_04_A8B1_1.0,0.917156,0.938639,87,460,04_A8B1,1.0,high-high,high-high,True,0,0.0
364_04_A8B1_1.0,0.938639,0.917156,9,460,04_A8B1,1.0,high-high,high-high,True,0,0.0
365_04_A8B1_1.0,0.940442,0.967883,294,296,04_A8B1,1.0,high-high,,True,0,0.0
365_04_A8B1_1.0,0.967883,0.940442,1,296,04_A8B1,1.0,high-high,high-high,True,0,0.0
366_04_A8B1_1.0,0.842549,0.691594,9,477,04_A8B1,1.0,high-high,,False,0,0.0
366_04_A8B1_1.0,0.691594,0.49039,116,477,04_A8B1,1.0,high-low,high-high,False,116,23.200000000000003
366_04_A8B1_1.0,0.49039,0.842549,74,477,04_A8B1,1.0,low-high,high-low,False,74,14.8
366_04_A8B1_1.0,0.842549,0.691594,18,477,04_A8B1,1.0,high-high,low-high,True,0,0.0
366_04_A8B1_1.0,0.691594,0.842549,13,477,04_A8B1,1.0,high-high,high-high,True,0,0.0
366_04_A8B1_1.0,0.842549,0.691594,65,477,04_A8B1,1.0,high-high,high-high,True,0,0.0
366_04_A8B1_1.0,0.691594,0.842549,45,477,04_A8B1,1.0,high-high,high-high,True,0,0.0
366_04_A8B1_1.0,0.842549,0.691594,46,477,04_A8B1,1.0,high-high,high-high,True,0,0.0
366_04_A8B1_1.0,0.691594,0.842549,26,477,04_A8B1,1.0,high-high,high-high,True,0,0.0
366_04_A8B1_1.0,0.842549,0.691594,57,477,04_A8B1,1.0,high-high,high-high,True,0,0.0
367_04_A8B1_1.0,0.17215,0.342178,97,801,04_A8B1,1.0,low-low,,True,0,0.0
367_04_A8B1_1.0,0.342178,0.17215,16,801,04_A8B1,1.0,low-low,low-low,True,0,0.0
367_04_A8B1_1.0,0.17215,0.342178,18,801,04_A8B1,1.0,low-low,low-low,True,0,0.0
367_04_A8B1_1.0,0.342178,0.705478,11,801,04_A8B1,1.0,low-high,low-low,False,131,26.200000000000003
367_04_A8B1_1.0,0.705478,0.17215,7,801,04_A8B1,1.0,high-low,low-high,False,7,1.4000000000000001
367_04_A8B1_1.0,0.17215,0.342178,30,801,04_A8B1,1.0,low-low,high-low,True,0,0.0
367_04_A8B1_1.0,0.342178,0.17215,58,801,04_A8B1,1.0,low-low,low-low,True,0,0.0
367_04_A8B1_1.0,0.17215,0.342178,18,801,04_A8B1,1.0,low-low,low-low,True,0,0.0
367_04_A8B1_1.0,0.342178,0.17215,28,801,04_A8B1,1.0,low-low,low-low,True,0,0.0
367_04_A8B1_1.0,0.17215,0.342178,5,801,04_A8B1,1.0,low-low,low-low,True,0,0.0
367_04_A8B1_1.0,0.342178,0.705478,31,801,04_A8B1,1.0,low-high,low-low,False,139,27.8
367_04_A8B1_1.0,0.705478,0.342178,40,801,04_A8B1,1.0,high-low,low-high,False,40,8.0
367_04_A8B1_1.0,0.342178,0.705478,21,801,04_A8B1,1.0,low-high,high-low,False,21,4.2
367_04_A8B1_1.0,0.705478,0.342178,19,801,04_A8B1,1.0,high-low,low-high,False,19,3.8000000000000003
367_04_A8B1_1.0,0.342178,0.705478,38,801,04_A8B1,1.0,low-high,high-low,False,38,7.6000000000000005
367_04_A8B1_1.0,0.705478,0.713106,5,801,04_A8B1,1.0,high-high,low-high,True,0,0.0
